from,to,link,year,month
922,24565,1,2008,11
923,24250,1,2008,11
924,8144,1,2008,11
925,22069,1,2008,11
927,14808,1,2008,11
927,27284,1,2008,11
928,23271,1,2008,11
930,13340,1,2008,11
930,24350,1,2008,11
933,9179,1,2008,11
933,12923,1,2008,11
934,3018,1,2008,11
934,9593,1,2008,11
934,15953,1,2008,11
934,23862,1,2008,11
934,24101,1,2008,11
936,25095,1,2008,11
936,47650,1,2008,11
937,24252,1,2008,11
939,9634,1,2008,11
939,18442,1,2008,11
939,47744,1,2008,11
941,61418,1,2008,11
943,47759,1,2008,11
944,24565,1,2008,11
944,25781,1,2008,11
945,12873,1,2008,11
947,22566,1,2008,11
947,25010,1,2008,11
947,26442,1,2008,11
948,53200,1,2008,11
950,6567,1,2008,11
955,22109,1,2008,11
955,25506,1,2008,11
956,47542,1,2008,11
957,11132,1,2008,11
957,26504,1,2008,11
959,1492,1,2008,11
960,14392,1,2008,11
963,4661,1,2008,11
963,4666,1,2008,11
963,5051,1,2008,11
969,1057,1,2008,11
969,1058,1,2008,11
975,985,1,2008,11
975,6787,1,2008,11
979,986,1,2008,11
979,5586,1,2008,11
980,3772,1,2008,11
985,988,1,2008,11
985,21527,1,2008,11
986,7460,1,2008,11
991,3407,1,2008,11
991,6309,1,2008,11
991,6318,1,2008,11
991,6321,1,2008,11
991,6327,1,2008,11
991,6328,1,2008,11
991,6329,1,2008,11
994,9061,1,2008,11
994,52054,1,2008,11
997,7611,1,2008,11
997,10593,1,2008,11
997,11184,1,2008,11
997,12161,1,2008,11
997,19237,1,2008,11
997,46551,1,2008,11
1004,16259,1,2008,11
1004,37180,1,2008,11
1004,37181,1,2008,11
1008,2887,1,2008,11
1008,3208,1,2008,11
1008,3218,1,2008,11
1009,9576,1,2008,11
1010,7877,1,2008,11
1010,24419,1,2008,11
1010,48891,1,2008,11
1015,6343,1,2008,11
1015,6359,1,2008,11
1021,1337,1,2008,11
1021,17772,1,2008,11
1025,18534,1,2008,11
1025,20571,1,2008,11
1025,30683,1,2008,11
1025,35902,1,2008,11
1028,2617,1,2008,11
1028,3088,1,2008,11
1031,14320,1,2008,11
1031,46143,1,2008,11
1033,1183,1,2008,11
1041,9091,1,2008,11
1045,3278,1,2008,11
1045,10684,1,2008,11
1045,10701,1,2008,11
1046,32478,1,2008,11
1047,3902,1,2008,11
1050,5660,1,2008,11
1053,9491,1,2008,11
1053,35107,1,2008,11
1054,9491,1,2008,11
1054,18464,1,2008,11
1054,19286,1,2008,11
1054,23677,1,2008,11
1054,60932,1,2008,11
1056,3211,1,2008,11
1060,17456,1,2008,11
1060,29059,1,2008,11
1060,51651,1,2008,11
1063,1065,1,2008,11
1063,1069,1,2008,11
1064,1601,1,2008,11
1064,40265,1,2008,11
1065,1067,1,2008,11
1065,1069,1,2008,11
1065,51195,1,2008,11
1065,51196,1,2008,11
1065,51197,1,2008,11
1065,51198,1,2008,11
1067,41303,1,2008,11
1069,7121,1,2008,11
1069,7854,1,2008,11
1069,8225,1,2008,11
1069,14924,1,2008,11
1069,16257,1,2008,11
1069,17581,1,2008,11
1069,18125,1,2008,11
1069,18755,1,2008,11
1069,24228,1,2008,11
1069,29641,1,2008,11
1069,51197,1,2008,11
1069,54697,1,2008,11
1079,5212,1,2008,11
1079,41664,1,2008,11
1080,5753,1,2008,11
1082,5026,1,2008,11
1082,8477,1,2008,11
1082,8491,1,2008,11
1085,1612,1,2008,11
1087,5761,1,2008,11
1087,9070,1,2008,11
1087,11929,1,2008,11
1087,21303,1,2008,11
1087,23913,1,2008,11
1088,1108,1,2008,11
1088,1116,1,2008,11
1088,2131,1,2008,11
1088,5981,1,2008,11
1088,7149,1,2008,11
1088,7344,1,2008,11
1091,1102,1,2008,11
1093,4860,1,2008,11
1094,1654,1,2008,11
1094,5858,1,2008,11
1094,7152,1,2008,11
1094,9070,1,2008,11
1094,12362,1,2008,11
1094,26852,1,2008,11
1094,39772,1,2008,11
1094,39774,1,2008,11
1094,39775,1,2008,11
1095,8993,1,2008,11
1096,1104,1,2008,11
1096,1116,1,2008,11
1096,1629,1,2008,11
1096,4061,1,2008,11
1096,9070,1,2008,11
1096,11927,1,2008,11
1096,11929,1,2008,11
1096,17545,1,2008,11
1096,17891,1,2008,11
1096,18358,1,2008,11
1096,23796,1,2008,11
1096,44690,1,2008,11
1097,1116,1,2008,11
1097,20014,1,2008,11
1097,61552,1,2008,11
1099,8813,1,2008,11
1099,21473,1,2008,11
1099,29128,1,2008,11
1099,48967,1,2008,11
1100,18285,1,2008,11
1100,51804,1,2008,11
1102,1116,1,2008,11
1102,17288,1,2008,11
1102,28941,1,2008,11
1103,20890,1,2008,11
1104,1113,1,2008,11
1104,1610,1,2008,11
1104,7344,1,2008,11
1104,7697,1,2008,11
1104,9026,1,2008,11
1104,11356,1,2008,11
1104,18013,1,2008,11
1104,26851,1,2008,11
1104,52025,1,2008,11
1105,1108,1,2008,11
1105,8476,1,2008,11
1105,8491,1,2008,11
1105,9070,1,2008,11
1105,23905,1,2008,11
1105,39773,1,2008,11
1105,39775,1,2008,11
1105,56625,1,2008,11
1107,1580,1,2008,11
1107,2555,1,2008,11
1107,10323,1,2008,11
1107,12348,1,2008,11
1107,14713,1,2008,11
1108,1116,1,2008,11
1108,4858,1,2008,11
1108,6015,1,2008,11
1108,8492,1,2008,11
1108,10548,1,2008,11
1108,24957,1,2008,11
1108,26851,1,2008,11
1109,1116,1,2008,11
1109,5968,1,2008,11
1109,9413,1,2008,11
1109,14461,1,2008,11
1110,6989,1,2008,11
1110,16059,1,2008,11
1111,4858,1,2008,11
1111,9403,1,2008,11
1111,11048,1,2008,11
1111,17073,1,2008,11
1111,18983,1,2008,11
1111,21692,1,2008,11
1112,1288,1,2008,11
1112,6989,1,2008,11
1112,50424,1,2008,11
1113,1595,1,2008,11
1113,5550,1,2008,11
1113,14461,1,2008,11
1113,25160,1,2008,11
1116,13443,1,2008,11
1116,25984,1,2008,11
1116,39773,1,2008,11
1116,39775,1,2008,11
1121,2380,1,2008,11
1123,19401,1,2008,11
1125,2499,1,2008,11
1133,4860,1,2008,11
1136,2291,1,2008,11
1136,5245,1,2008,11
1136,11347,1,2008,11
1136,16410,1,2008,11
1136,18715,1,2008,11
1136,27918,1,2008,11
1137,1539,1,2008,11
1137,4921,1,2008,11
1137,12095,1,2008,11
1140,4197,1,2008,11
1141,1854,1,2008,11
1141,11196,1,2008,11
1141,13574,1,2008,11
1141,17713,1,2008,11
1141,19284,1,2008,11
1141,40102,1,2008,11
1141,44441,1,2008,11
1142,1143,1,2008,11
1142,38547,1,2008,11
1143,1916,1,2008,11
1143,1935,1,2008,11
1143,2345,1,2008,11
1143,2555,1,2008,11
1143,2560,1,2008,11
1143,3629,1,2008,11
1143,3649,1,2008,11
1143,5473,1,2008,11
1143,7027,1,2008,11
1143,7641,1,2008,11
1143,8426,1,2008,11
1143,8709,1,2008,11
1143,8724,1,2008,11
1143,10598,1,2008,11
1143,13468,1,2008,11
1143,15225,1,2008,11
1143,16943,1,2008,11
1143,19512,1,2008,11
1143,19555,1,2008,11
1143,20477,1,2008,11
1143,20834,1,2008,11
1143,22318,1,2008,11
1143,24396,1,2008,11
1143,25234,1,2008,11
1143,26993,1,2008,11
1143,27681,1,2008,11
1143,28271,1,2008,11
1143,29174,1,2008,11
1143,31047,1,2008,11
1143,33730,1,2008,11
1143,50080,1,2008,11
1143,62069,1,2008,11
1144,9481,1,2008,11
1144,10589,1,2008,11
1145,1944,1,2008,11
1145,5155,1,2008,11
1145,10651,1,2008,11
1145,11776,1,2008,11
1145,15225,1,2008,11
1145,16800,1,2008,11
1145,51911,1,2008,11
1146,1160,1,2008,11
1146,1163,1,2008,11
1151,6287,1,2008,11
1151,6972,1,2008,11
1153,2818,1,2008,11
1155,5587,1,2008,11
1155,50238,1,2008,11
1161,1870,1,2008,11
1162,9955,1,2008,11
1164,2885,1,2008,11
1164,6135,1,2008,11
1166,1845,1,2008,11
1173,3087,1,2008,11
1173,3088,1,2008,11
1181,5510,1,2008,11
1181,6211,1,2008,11
1181,6269,1,2008,11
1181,13480,1,2008,11
1181,25446,1,2008,11
1182,2442,1,2008,11
1182,29703,1,2008,11
1184,29982,1,2008,11
1186,5687,1,2008,11
1188,1275,1,2008,11
1188,2080,1,2008,11
1188,2412,1,2008,11
1188,2890,1,2008,11
1192,1234,1,2008,11
1192,16858,1,2008,11
1194,5822,1,2008,11
1195,2308,1,2008,11
1197,4714,1,2008,11
1198,14719,1,2008,11
1201,1209,1,2008,11
1201,1998,1,2008,11
1206,5412,1,2008,11
1206,17174,1,2008,11
1208,3945,1,2008,11
1208,16574,1,2008,11
1208,21798,1,2008,11
1209,15735,1,2008,11
1210,1964,1,2008,11
1210,2576,1,2008,11
1210,19655,1,2008,11
1210,28092,1,2008,11
1214,19130,1,2008,11
1214,19589,1,2008,11
1217,16299,1,2008,11
1217,31408,1,2008,11
1217,34959,1,2008,11
1219,7647,1,2008,11
1225,7229,1,2008,11
1225,7438,1,2008,11
1225,42988,1,2008,11
1227,10292,1,2008,11
1230,12421,1,2008,11
1230,19268,1,2008,11
1233,21484,1,2008,11
1233,26551,1,2008,11
1233,34467,1,2008,11
1233,41776,1,2008,11
1234,2452,1,2008,11
1244,12674,1,2008,11
1244,15681,1,2008,11
1244,20364,1,2008,11
1244,21236,1,2008,11
1244,26610,1,2008,11
1246,7556,1,2008,11
1246,27209,1,2008,11
1247,9666,1,2008,11
1248,1258,1,2008,11
1250,1256,1,2008,11
1250,1258,1,2008,11
1252,19092,1,2008,11
1252,23706,1,2008,11
1252,24400,1,2008,11
1253,1258,1,2008,11
1254,6869,1,2008,11
1256,1258,1,2008,11
1257,3315,1,2008,11
1257,3325,1,2008,11
1257,3531,1,2008,11
1257,12094,1,2008,11
1257,14457,1,2008,11
1257,19092,1,2008,11
1258,9818,1,2008,11
1258,50179,1,2008,11
1262,2932,1,2008,11
1262,24877,1,2008,11
1264,2031,1,2008,11
1264,23054,1,2008,11
1265,8378,1,2008,11
1267,8447,1,2008,11
1267,11011,1,2008,11
1267,17536,1,2008,11
1268,14789,1,2008,11
1275,2138,1,2008,11
1276,40762,1,2008,11
1279,5604,1,2008,11
1282,38809,1,2008,11
1284,1292,1,2008,11
1284,1333,1,2008,11
1284,1341,1,2008,11
1286,4921,1,2008,11
1288,2138,1,2008,11
1288,5026,1,2008,11
1288,5945,1,2008,11
1288,7152,1,2008,11
1288,12347,1,2008,11
1288,12348,1,2008,11
1288,12357,1,2008,11
1292,1322,1,2008,11
1292,8340,1,2008,11
1295,3088,1,2008,11
1295,19943,1,2008,11
1300,1673,1,2008,11
1300,8256,1,2008,11
1300,17822,1,2008,11
1300,27670,1,2008,11
1306,16931,1,2008,11
1307,1333,1,2008,11
1307,4921,1,2008,11
1307,8340,1,2008,11
1307,10985,1,2008,11
1307,26647,1,2008,11
1308,7669,1,2008,11
1308,7993,1,2008,11
1310,1551,1,2008,11
1310,4788,1,2008,11
1310,4921,1,2008,11
1310,9112,1,2008,11
1310,10461,1,2008,11
1311,2531,1,2008,11
1311,4921,1,2008,11
1311,10455,1,2008,11
1311,10463,1,2008,11
1311,14296,1,2008,11
1311,31582,1,2008,11
1312,2555,1,2008,11
1312,4896,1,2008,11
1312,6041,1,2008,11
1312,6046,1,2008,11
1312,10463,1,2008,11
1312,38720,1,2008,11
1312,62607,1,2008,11
1313,4921,1,2008,11
1313,6287,1,2008,11
1313,10397,1,2008,11
1313,30543,1,2008,11
1314,33410,1,2008,11
1315,8285,1,2008,11
1316,4921,1,2008,11
1316,6088,1,2008,11
1316,8338,1,2008,11
1316,10461,1,2008,11
1317,2617,1,2008,11
1317,2880,1,2008,11
1317,4921,1,2008,11
1319,10463,1,2008,11
1319,11342,1,2008,11
1321,16221,1,2008,11
1321,17623,1,2008,11
1321,29988,1,2008,11
1321,31582,1,2008,11
1321,53313,1,2008,11
1322,4921,1,2008,11
1322,8331,1,2008,11
1324,1345,1,2008,11
1324,4921,1,2008,11
1324,10704,1,2008,11
1324,26225,1,2008,11
1326,1495,1,2008,11
1326,6041,1,2008,11
1326,8340,1,2008,11
1326,31583,1,2008,11
1327,31385,1,2008,11
1328,4921,1,2008,11
1329,1331,1,2008,11
1329,1333,1,2008,11
1329,10463,1,2008,11
1329,22026,1,2008,11
1329,38407,1,2008,11
1330,2404,1,2008,11
1330,4921,1,2008,11
1330,10397,1,2008,11
1331,1333,1,2008,11
1331,1341,1,2008,11
1331,8060,1,2008,11
1331,8334,1,2008,11
1331,18524,1,2008,11
1331,39734,1,2008,11
1333,7932,1,2008,11
1333,10445,1,2008,11
1333,10449,1,2008,11
1333,10458,1,2008,11
1333,18524,1,2008,11
1333,55574,1,2008,11
1335,4921,1,2008,11
1335,26752,1,2008,11
1336,1629,1,2008,11
1336,22966,1,2008,11
1337,3753,1,2008,11
1337,3904,1,2008,11
1337,6400,1,2008,11
1337,7497,1,2008,11
1337,11365,1,2008,11
1337,12702,1,2008,11
1337,18397,1,2008,11
1337,19305,1,2008,11
1337,21069,1,2008,11
1337,38579,1,2008,11
1337,38583,1,2008,11
1338,4396,1,2008,11
1338,18185,1,2008,11
1338,19225,1,2008,11
1338,29566,1,2008,11
1338,34534,1,2008,11
1338,45283,1,2008,11
1338,46325,1,2008,11
1338,54737,1,2008,11
1339,4921,1,2008,11
1339,6235,1,2008,11
1339,42534,1,2008,11
1340,2880,1,2008,11
1340,3087,1,2008,11
1340,18060,1,2008,11
1341,21610,1,2008,11
1341,46902,1,2008,11
1342,3534,1,2008,11
1342,4921,1,2008,11
1342,9418,1,2008,11
1342,12495,1,2008,11
1342,18552,1,2008,11
1342,18623,1,2008,11
1342,21568,1,2008,11
1342,23869,1,2008,11
1342,30418,1,2008,11
1342,38348,1,2008,11
1342,40156,1,2008,11
1343,8043,1,2008,11
1343,19305,1,2008,11
1343,24601,1,2008,11
1343,38927,1,2008,11
1343,38929,1,2008,11
1343,39344,1,2008,11
1343,46754,1,2008,11
1344,7716,1,2008,11
1344,18552,1,2008,11
1345,2102,1,2008,11
1345,7932,1,2008,11
1345,8970,1,2008,11
1345,55322,1,2008,11
1348,15152,1,2008,11
1348,16981,1,2008,11
1349,2116,1,2008,11
1361,21569,1,2008,11
1361,22451,1,2008,11
1361,37478,1,2008,11
1362,16503,1,2008,11
1362,16508,1,2008,11
1362,39965,1,2008,11
1363,7022,1,2008,11
1363,19103,1,2008,11
1364,1506,1,2008,11
1365,22451,1,2008,11
1368,7224,1,2008,11
1369,13648,1,2008,11
1369,24601,1,2008,11
1372,9575,1,2008,11
1372,13895,1,2008,11
1372,16726,1,2008,11
1372,23378,1,2008,11
1372,24750,1,2008,11
1372,27043,1,2008,11
1372,41406,1,2008,11
1372,53725,1,2008,11
1373,46486,1,2008,11
1374,9125,1,2008,11
1375,27154,1,2008,11
1381,1391,1,2008,11
1382,23276,1,2008,11
1383,6433,1,2008,11
1384,1575,1,2008,11
1384,16672,1,2008,11
1384,21027,1,2008,11
1385,7396,1,2008,11
1387,12888,1,2008,11
1389,43327,1,2008,11
1390,22606,1,2008,11
1390,24105,1,2008,11
1391,5587,1,2008,11
1392,51198,1,2008,11
1408,1887,1,2008,11
1411,3100,1,2008,11
1411,3281,1,2008,11
1413,2367,1,2008,11
1413,8080,1,2008,11
1414,1445,1,2008,11
1414,4191,1,2008,11
1414,4211,1,2008,11
1414,8766,1,2008,11
1416,1461,1,2008,11
1417,1462,1,2008,11
1417,8012,1,2008,11
1419,23910,1,2008,11
1419,29357,1,2008,11
1419,44746,1,2008,11
1419,49019,1,2008,11
1420,1520,1,2008,11
1420,11956,1,2008,11
1420,11966,1,2008,11
1420,11967,1,2008,11
1428,15041,1,2008,11
1428,16894,1,2008,11
1430,17445,1,2008,11
1430,17456,1,2008,11
1433,14719,1,2008,11
1436,1854,1,2008,11
1439,15762,1,2008,11
1440,6318,1,2008,11
1440,7341,1,2008,11
1440,10397,1,2008,11
1441,12888,1,2008,11
1442,10397,1,2008,11
1443,18540,1,2008,11
1444,2518,1,2008,11
1444,31413,1,2008,11
1445,1495,1,2008,11
1445,4772,1,2008,11
1445,11559,1,2008,11
1445,27172,1,2008,11
1448,1495,1,2008,11
1448,18501,1,2008,11
1449,7341,1,2008,11
1449,21914,1,2008,11
1449,33962,1,2008,11
1452,28653,1,2008,11
1452,39555,1,2008,11
1452,40079,1,2008,11
1453,3463,1,2008,11
1453,7341,1,2008,11
1455,1536,1,2008,11
1455,2095,1,2008,11
1455,2447,1,2008,11
1456,1500,1,2008,11
1456,10379,1,2008,11
1456,18356,1,2008,11
1456,26522,1,2008,11
1456,26527,1,2008,11
1456,38169,1,2008,11
1456,41695,1,2008,11
1456,41697,1,2008,11
1456,41702,1,2008,11
1457,1520,1,2008,11
1457,18064,1,2008,11
1459,1461,1,2008,11
1459,1520,1,2008,11
1461,1468,1,2008,11
1461,1501,1,2008,11
1461,3829,1,2008,11
1461,8804,1,2008,11
1461,10931,1,2008,11
1461,11922,1,2008,11
1461,18064,1,2008,11
1461,26531,1,2008,11
1461,29358,1,2008,11
1461,46470,1,2008,11
1463,1683,1,2008,11
1463,4286,1,2008,11
1463,6870,1,2008,11
1463,26647,1,2008,11
1463,38688,1,2008,11
1463,47864,1,2008,11
1464,3421,1,2008,11
1464,11192,1,2008,11
1464,16363,1,2008,11
1464,22088,1,2008,11
1464,22125,1,2008,11
1464,45549,1,2008,11
1466,1886,1,2008,11
1466,2492,1,2008,11
1466,4481,1,2008,11
1466,4921,1,2008,11
1466,13064,1,2008,11
1466,13577,1,2008,11
1466,38348,1,2008,11
1468,22088,1,2008,11
1468,48744,1,2008,11
1469,1501,1,2008,11
1469,1530,1,2008,11
1469,6579,1,2008,11
1469,6605,1,2008,11
1469,7484,1,2008,11
1469,12447,1,2008,11
1469,18854,1,2008,11
1469,23204,1,2008,11
1469,25702,1,2008,11
1469,26067,1,2008,11
1470,22026,1,2008,11
1470,23619,1,2008,11
1470,26565,1,2008,11
1470,45128,1,2008,11
1471,1500,1,2008,11
1471,1525,1,2008,11
1471,8823,1,2008,11
1471,20397,1,2008,11
1472,8782,1,2008,11
1472,52130,1,2008,11
1475,1500,1,2008,11
1475,1514,1,2008,11
1475,6618,1,2008,11
1475,11922,1,2008,11
1477,1491,1,2008,11
1477,24915,1,2008,11
1477,33367,1,2008,11
1477,45932,1,2008,11
1477,48188,1,2008,11
1477,54047,1,2008,11
1477,54048,1,2008,11
1479,1525,1,2008,11
1479,4145,1,2008,11
1479,26528,1,2008,11
1480,4533,1,2008,11
1480,4775,1,2008,11
1480,10671,1,2008,11
1480,22050,1,2008,11
1480,41613,1,2008,11
1480,54479,1,2008,11
1482,28817,1,2008,11
1482,41716,1,2008,11
1483,8726,1,2008,11
1483,41694,1,2008,11
1484,12713,1,2008,11
1484,45450,1,2008,11
1484,46661,1,2008,11
1485,1506,1,2008,11
1485,21466,1,2008,11
1486,1501,1,2008,11
1488,1525,1,2008,11
1488,12713,1,2008,11
1488,18380,1,2008,11
1488,41702,1,2008,11
1489,11856,1,2008,11
1489,27537,1,2008,11
1490,23780,1,2008,11
1491,6390,1,2008,11
1491,11206,1,2008,11
1491,23922,1,2008,11
1492,17857,1,2008,11
1492,24180,1,2008,11
1493,6021,1,2008,11
1493,9018,1,2008,11
1493,57977,1,2008,11
1494,1525,1,2008,11
1495,1520,1,2008,11
1495,1532,1,2008,11
1495,1545,1,2008,11
1495,1546,1,2008,11
1495,2715,1,2008,11
1495,2719,1,2008,11
1495,4420,1,2008,11
1495,5806,1,2008,11
1495,6605,1,2008,11
1495,6693,1,2008,11
1495,8473,1,2008,11
1495,8579,1,2008,11
1495,9001,1,2008,11
1495,9422,1,2008,11
1495,10735,1,2008,11
1495,12400,1,2008,11
1495,15783,1,2008,11
1495,17877,1,2008,11
1495,18854,1,2008,11
1495,19150,1,2008,11
1495,21401,1,2008,11
1495,22004,1,2008,11
1495,22808,1,2008,11
1495,33881,1,2008,11
1495,37146,1,2008,11
1495,38302,1,2008,11
1495,40843,1,2008,11
1495,42401,1,2008,11
1495,45675,1,2008,11
1496,40590,1,2008,11
1499,1520,1,2008,11
1500,1507,1,2008,11
1500,12353,1,2008,11
1501,1523,1,2008,11
1501,1613,1,2008,11
1501,9525,1,2008,11
1501,18798,1,2008,11
1503,2244,1,2008,11
1503,17214,1,2008,11
1503,18552,1,2008,11
1503,29518,1,2008,11
1506,1523,1,2008,11
1506,1525,1,2008,11
1506,4382,1,2008,11
1506,6101,1,2008,11
1506,7969,1,2008,11
1506,8399,1,2008,11
1506,8830,1,2008,11
1506,9039,1,2008,11
1506,10931,1,2008,11
1506,11648,1,2008,11
1506,11922,1,2008,11
1506,12472,1,2008,11
1506,12488,1,2008,11
1506,15202,1,2008,11
1506,15425,1,2008,11
1506,17446,1,2008,11
1506,17668,1,2008,11
1506,18116,1,2008,11
1506,18776,1,2008,11
1506,18905,1,2008,11
1506,19460,1,2008,11
1506,19571,1,2008,11
1506,20183,1,2008,11
1506,20354,1,2008,11
1506,29206,1,2008,11
1506,47764,1,2008,11
1507,18356,1,2008,11
1507,43563,1,2008,11
1508,12304,1,2008,11
1509,2560,1,2008,11
1509,3150,1,2008,11
1509,7397,1,2008,11
1509,50413,1,2008,11
1510,1521,1,2008,11
1511,27023,1,2008,11
1512,33146,1,2008,11
1513,2785,1,2008,11
1513,10382,1,2008,11
1513,14791,1,2008,11
1513,23767,1,2008,11
1513,32827,1,2008,11
1513,41223,1,2008,11
1513,47845,1,2008,11
1514,1982,1,2008,11
1514,11922,1,2008,11
1514,11947,1,2008,11
1514,47852,1,2008,11
1517,4887,1,2008,11
1517,38658,1,2008,11
1518,37936,1,2008,11
1518,52130,1,2008,11
1519,17128,1,2008,11
1520,1996,1,2008,11
1520,5544,1,2008,11
1521,2217,1,2008,11
1521,5510,1,2008,11
1521,10172,1,2008,11
1521,11053,1,2008,11
1521,11175,1,2008,11
1521,11328,1,2008,11
1521,13574,1,2008,11
1521,48936,1,2008,11
1522,12713,1,2008,11
1522,18932,1,2008,11
1522,22088,1,2008,11
1523,1611,1,2008,11
1523,7337,1,2008,11
1523,17181,1,2008,11
1523,17486,1,2008,11
1524,4846,1,2008,11
1524,5586,1,2008,11
1524,5789,1,2008,11
1524,8923,1,2008,11
1524,13040,1,2008,11
1524,17800,1,2008,11
1524,20378,1,2008,11
1525,1532,1,2008,11
1525,1611,1,2008,11
1525,1618,1,2008,11
1525,7356,1,2008,11
1525,19256,1,2008,11
1525,20659,1,2008,11
1525,23011,1,2008,11
1525,26528,1,2008,11
1525,49267,1,2008,11
1525,56655,1,2008,11
1526,1532,1,2008,11
1526,5766,1,2008,11
1529,1532,1,2008,11
1529,1611,1,2008,11
1529,6996,1,2008,11
1529,7341,1,2008,11
1529,11381,1,2008,11
1529,11386,1,2008,11
1529,11823,1,2008,11
1529,17180,1,2008,11
1529,18064,1,2008,11
1529,23011,1,2008,11
1529,26531,1,2008,11
1529,32121,1,2008,11
1529,33330,1,2008,11
1529,40438,1,2008,11
1529,49137,1,2008,11
1530,1854,1,2008,11
1530,11184,1,2008,11
1530,18388,1,2008,11
1530,19223,1,2008,11
1530,19228,1,2008,11
1530,38708,1,2008,11
1533,30552,1,2008,11
1535,5424,1,2008,11
1535,21392,1,2008,11
1535,23619,1,2008,11
1535,38658,1,2008,11
1536,1541,1,2008,11
1538,19655,1,2008,11
1539,2396,1,2008,11
1539,31343,1,2008,11
1541,11046,1,2008,11
1546,9642,1,2008,11
1546,11947,1,2008,11
1546,37439,1,2008,11
1547,34407,1,2008,11
1547,36760,1,2008,11
1548,11922,1,2008,11
1550,26531,1,2008,11
1551,7341,1,2008,11
1551,11175,1,2008,11
1552,2372,1,2008,11
1552,5405,1,2008,11
1552,7627,1,2008,11
1552,10171,1,2008,11
1552,13670,1,2008,11
1552,30615,1,2008,11
1562,8563,1,2008,11
1562,12632,1,2008,11
1562,17663,1,2008,11
1562,21755,1,2008,11
1563,21331,1,2008,11
1566,20312,1,2008,11
1571,10724,1,2008,11
1572,6758,1,2008,11
1575,4743,1,2008,11
1575,4956,1,2008,11
1575,6995,1,2008,11
1575,8934,1,2008,11
1575,9016,1,2008,11
1575,12492,1,2008,11
1575,12691,1,2008,11
1575,18913,1,2008,11
1575,21087,1,2008,11
1575,22979,1,2008,11
1575,23552,1,2008,11
1575,25075,1,2008,11
1578,8773,1,2008,11
1579,3789,1,2008,11
1580,2372,1,2008,11
1580,13765,1,2008,11
1580,26125,1,2008,11
1580,38577,1,2008,11
1581,44805,1,2008,11
1582,23207,1,2008,11
1582,26125,1,2008,11
1584,1589,1,2008,11
1588,19192,1,2008,11
1588,24225,1,2008,11
1588,35012,1,2008,11
1592,2388,1,2008,11
1592,13573,1,2008,11
1592,13896,1,2008,11
1593,2617,1,2008,11
1595,4921,1,2008,11
1597,22219,1,2008,11
1597,22475,1,2008,11
1600,3439,1,2008,11
1601,1623,1,2008,11
1601,4392,1,2008,11
1601,8050,1,2008,11
1601,12048,1,2008,11
1601,23501,1,2008,11
1601,28140,1,2008,11
1602,1614,1,2008,11
